relative_path,size_bytes,sha256
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\ba8182152f519fde__Rovi_Annual_2024_ENG_p309_t00.csv,48,ba8182152f519fde91a9b4d56ffc6b0e6572aad9dc679c847a33b990b296e678
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\ba95aa75acdd7c55__Rovi_Annual_2025_ES_p011_t00.csv,748,ba95aa75acdd7c559ef4991c89fd321a0b960e613692a4ae99b1b21f97d0f878
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\ba9b92ee30bc1305__Rovi_Annual_2024_ES_p260_t00.csv,2231,ba9b92ee30bc13056c4b86ef0ec4a188636324b1687d10eceaa56bc76d4dd1ef
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\ba9d123ff61b31fc__Rovi_H1_2025_Presentation_ES_p007_t00.csv,1160,ba9d123ff61b31fc5d9502d460e4330519ccfb9bd30f1842a403b497f28a963a
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bab2a741ff22bfd4__Rovi_Annual_2018_ENG_p043_t07.csv,93,bab2a741ff22bfd4dab4054017c653932aba2123f98e09a7c10d0061caf20b92
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bab8ec310b18df9d__Rovi_Q1_2025_PressRelease_ENG_p008.txt,1762,bab8ec310b18df9d553920d7d0234c656600b3aba931da6641d15e23c8011958
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\babab6b0296828dc__Rovi_Annual_2019_ENG_p275_t00.csv,170,babab6b0296828dc41ff90799d568f26f9bae1b844823878fd589644a95d5ef0
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bad89f439ddcaf75__Rovi_Annual_2024_ENG_p277_t04.csv,212,bad89f439ddcaf7556220c44c7c3100343d529d9818efc4003b600b4b6b16e5f
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\badbbb2fe32f22a3__Rovi_Annual_2025_ES_p226_t01.csv,151,badbbb2fe32f22a3e8bed308f4096e8e98a63835748187d13882adbaaed17d52
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\badfbfbb208f5112__Rovi_Annual_2019_ENG_p294_t03.csv,36,badfbfbb208f5112434718e9a5180300359a9ad2c9a01b362edbc41e7e27b644
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\baefa907a5718344__Rovi_Annual_2024_ES_p168.txt,5568,baefa907a5718344fdd073479be37dc9714ef543295fd91157450ee06a0a0b28
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\baf03666441530df__Rovi_Annual_2018_ENG_p381_t02.csv,158,baf03666441530dfa1d5cbda23b46cf998ab244b3ff15d398ac673ce67862bf9
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\baf1d8e3cc0425a4__Rovi_Annual_2019_ENG_p225_t01.csv,410,baf1d8e3cc0425a41d63809ab0ad1fde60f9711bb88f6c929c79eedf1b93d18e
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bb1265c777fdf87c__Rovi_Annual_2016_ES_p276_t00.csv,63,bb1265c777fdf87c2d052945e70645e65d228734ff085953b4f249608261c722
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bb29a9e239a071a9__Rovi_Q1_2025_PressRelease_ENG_p014.txt,994,bb29a9e239a071a9dda7d758c5ac3e961d435453c716d2488452aecba7844d3f
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bb3ce5de6db35224__Rovi_Annual_2023_ES_p040.txt,2660,bb3ce5de6db35224175cf13fcfd19df1e9e12f50ccffd9c17be07960b80ac002
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bb5095b074b7734c__Rovi_Annual_2018_ENG_p042_t00.csv,472,bb5095b074b7734cb96cf264ef370dd734bb505ad2684037c49a57cc0f27e6f1
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bb6a33952d8644e0__Rovi_Annual_2023_ES_p146_t00.csv,183,bb6a33952d8644e0c5cb16ab396f72e03a3d28578b76913bc152c43bef279ced
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bb6c1a7e44a6ed5b__Rovi_Annual_2020_ENG_p279_t00.csv,305,bb6c1a7e44a6ed5bef3c3d0e69256bfbcfa7de889d1c416a45a41a1afb4175c6
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bb6e60d153114fe1__Rovi_Annual_2025_ES_p342_t02.csv,175,bb6e60d153114fe1c9931e33f5362feb4ec2b1a561dbb2c1c45fac6433b5e674
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bb8b9a634b9c7cd7__Rovi_Annual_2020_ENG_p033.txt,2070,bb8b9a634b9c7cd731edc00a0c4bc0c8b84ef8144eaee0dd0d15424317d0b107
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bb907cc34a3381e9__Rovi_Annual_2020_ENG_p308_t01.csv,39,bb907cc34a3381e984081e74df3a752425443e7a0be322dc9d4523b6bdabeb82
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bb96466a2428ec03__Rovi_Annual_2024_ES_p245_t08.csv,43,bb96466a2428ec03160cf2bda1cf3d43c9578eab75455c6fdcace9cc9fbecf84
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bbb73049cbaa8344__Rovi_Annual_2019_ENG_p018.txt,2699,bbb73049cbaa83443dc6ccaf8783015f48fb09f486bd348588d45c0bde50a304
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bbbe98d7394e493a__Rovi_Annual_2020_ENG_p094_t01.csv,28,bbbe98d7394e493a25dff0807bd7bf2a8f164f29ba316fae9cf327b4e745fe16
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bbbf63ed14db7826__Rovi_Annual_2020_ENG_p279_t03.csv,22,bbbf63ed14db7826ce918ae578d68e68319d5915d26a2fcf818c20d93acce7d3
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bbe48ba52ba54d9c__Rovi_Annual_2018_ENG_p075_t00.csv,133,bbe48ba52ba54d9c628756381ee18e82beba8db9a63c872233d516188ba964ff
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bbf4100fad9be5e2__Rovi_Annual_2025_ES_p064_t01.csv,106,bbf4100fad9be5e2881fc90322d204e67a5cd87337e09b53a3e09d8fc65f3083
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bbfcc8ea5db73396__Rovi_Annual_2023_ES_p037_t02.csv,850,bbfcc8ea5db73396a8e67bf7d493ea5c98fd58fe4c802746d6e0d2072af96fa0
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bbff1fd1d3ff7bff__Rovi_Annual_2023_ES_p058_t01.csv,785,bbff1fd1d3ff7bffec35121c93ba93108e329fa01865e47d8610b67e5dd4ba84
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bbffee961ef856c0__Rovi_Annual_2024_ES_p221.txt,2900,bbffee961ef856c0fb3cf8888afc8fb44735b865cf39a283175cfe386db1612d
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bc0574c5231851ae__Rovi_H1_2024_ENG_p063_t01.csv,1960,bc0574c5231851aec5d9e556fcea288c924bc3c902ff997464c313ddb070e846
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bc0cf04561420c3c__Rovi_Annual_2023_ES_p054_t03.csv,391,bc0cf04561420c3c5d76d799031649098effa3e39619e671d68da7c9b738193f
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bc105e05cb84e604__Rovi_Annual_2024_ENG_p140_t00.csv,241,bc105e05cb84e604bc2988336757c2713c7fcf30805fbe3b493c6556226c2132
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bc310ec7034c949a__Rovi_Annual_2016_ES_p259.txt,1509,bc310ec7034c949a094509a77c892240a08f5e38ee6549fe20d56d4db12a4f17
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bc40b4aac49eb3b0__Rovi_Annual_2025_ES_p081_t00.csv,37,bc40b4aac49eb3b0d63b48bd2fc88995aaeaaff806b712aff4b7d0b395f10533
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bc4935953396cc8e__Rovi_Annual_2022_ES_p041_t00.csv,106,bc4935953396cc8eb4ef414bfabaf2f49d2343affb20795a14f06cd7e79a482f
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bc563f5c28eda0d3__Rovi_Annual_2024_ES_p293.txt,4284,bc563f5c28eda0d3d60b96c3b6b35c10ed7b0096652188458b95da6641f25b4c
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bc6511b4e72a09d9__Rovi_Annual_2016_ES_p260_t01.csv,2141,bc6511b4e72a09d92284cefac67a4fbc47b5fe505e5beaad279310b7783271fe
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bc7177e32d628379__Rovi_Annual_2017_ENG_p204_t00.csv,557,bc7177e32d628379bd3ae3f97386f0f8f475e05fe69b8cc201e585fb6f2a3f8e
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bc739271d9b32567__candidate_values.csv,8024,bc739271d9b32567d8a51083e2e392e096dbef66753afd75ef25c5a5ae81c45e
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bc7b3adb61aae796__Rovi_Annual_2024_ENG_p285_t05.csv,14,bc7b3adb61aae796ed8fca87bf99086413d989bf62bcd19f69f1b01665677dce
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bc7fdaa7a843eb2b__Rovi_Annual_2016_ES_p096.txt,4293,bc7fdaa7a843eb2bca6f5230f13d24573994ef780d916ebcc2b42154b36e549d
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bc80f2513bab3447__Rovi_Annual_2020_ENG_p176.txt,3414,bc80f2513bab3447b1385b5a4efbfd7dd1536858e10512cfd8aa4ce2a606a6f9
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bc885da9a25c17cb__Rovi_Annual_2024_ES_p296.txt,4020,bc885da9a25c17cb099b4d299f39366459971a96e6af4b5b0e5490367422df69
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bc99d58a191e368a__Rovi_Annual_2024_ENG_p200.txt,3935,bc99d58a191e368a7a2ecb746f1e7ad09160c5878c752698cd1c5d15506644cd
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bca3c8baaeff9e29__Rovi_Annual_2019_ENG_p224.txt,2365,bca3c8baaeff9e295831097534464b8ffb1be0c3754265f9aa3553ed141db773
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bca6069731b732ea__Rovi_H1_2025_ENG_p078_t01.csv,3109,bca6069731b732eae9342646660f0dbb47b4b28eac2d389bbfb1eb04d590fe4d
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bcb79efc0c0a5332__Rovi_Annual_2017_ENG_p162.txt,3330,bcb79efc0c0a5332a72263ebea7d26f92c7c6761d45bd955bc46ab1b17ed12ab
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bcc16bebec0ea51f__Rovi_Annual_2023_ES_p308_t00.csv,322,bcc16bebec0ea51f7cef47966aa1180f68a73b1744723eb546da811751c7b993
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bcc54dd435d50431__Rovi_Annual_2018_ENG_p202.txt,2467,bcc54dd435d50431ef59132f8a4742c264fbc63cc13cd063d5b8195947f77956
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bcc70a0edc2200a8__Rovi_H1_2025_ENG_p030_t02.csv,244,bcc70a0edc2200a83050c929ffde1a43956c159afd119d85374c7ab67eaf8b6c
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bcc7ff7cb88e7569__Rovi_Annual_2019_ENG_p388_t01.csv,621,bcc7ff7cb88e75699ae645852fb361bc4403c7aee7fe3530f4e487a9485ce504
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bcc9784ec52f090d__Rovi_Annual_2020_ENG_p133.txt,2744,bcc9784ec52f090d350d9f68f67986ae8057804b7dbe69fe29a48e73c29ccde7
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bcec4c267f46c384__Rovi_Annual_2020_ENG_p072_t00.csv,200,bcec4c267f46c384eaf2abbb52a9243e1d8dfca3f49a5b459c3a375b18111469
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bcf931386f2d7295__Rovi_Annual_2024_ES_p253.txt,2512,bcf931386f2d7295a497edb09bcf3121222d48d57ab3f14278030426ad769203
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bd0829be15601a5f__Rovi_Annual_2025_ES_p054_t00.csv,379,bd0829be15601a5f07bb3951257e6ce6889f1c88ee44c64d218b00a86a101096
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bd175a3d3a2a1901__Rovi_H1_2025_ENG_p021_t02.csv,219,bd175a3d3a2a1901e22013d94d7130e71a26b1ee9b5f615bfc97ee409934ab74
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bd249db0daa3ae3c__Rovi_Annual_2024_ES_p194_t10.csv,44,bd249db0daa3ae3c7582d0458e76517119460673dfb5939e4ba0c8cd7a5eca38
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bd26ec7f53550b63__Rovi_Annual_2021_ENG_p101.txt,1915,bd26ec7f53550b6382f99127ec762ed5ed05d93acb8c34dbd1d6cfbc76e294be
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bd2ab53fc89219e3__Rovi_H1_2025_ENG_p037.txt,5070,bd2ab53fc89219e377aa3784cfaa6f9ecdce930848597bbff093f2cbf7c1148c
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bd2ff8c6f253db0b__Rovi_Annual_2019_ENG_p050_t00.csv,132,bd2ff8c6f253db0b0a8f92308fe68d47dcaad6a19e3c4fadb739b08c296f8532
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bd370da1526118e5__Rovi_Annual_2018_ENG_p266.txt,905,bd370da1526118e52aec5c0508b0d84d94ebe0a543af35900cdb1cdff6b6aa3e
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bd489275f5b76399__Rovi_Annual_2017_ENG_p058_t00.csv,209,bd489275f5b76399d4fe2947e1e5cdb9f7edc934c5268eec19f3b75abbe50c5f
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bd58cf1293e18c60__Rovi_Annual_2021_ENG_p200_t02.csv,460,bd58cf1293e18c6084c83dd195b6f5d6da8fa58b5215e65fd460971bc24b65b8
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bd600a1ce36ce87e__Rovi_Annual_2021_ENG_p084.txt,3787,bd600a1ce36ce87e59b3fb6812121c6fcdfc3c4fd18fdba564a00a26526ff774
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bd7a548e7c864418__Rovi_Annual_2025_ES_p283_t00.csv,113,bd7a548e7c864418a62fc07d7ac1e1528ef32a5e20bd1ba63cd2a241a54b240d
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bd7ca7e998e22d30__Rovi_Annual_2023_ES_p125.txt,1717,bd7ca7e998e22d3014a662c854d09f2fbff92caa3dae5d69de506dd22a2d238a
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bd8c626987d653c0__Rovi_Annual_2024_ES_p047_t00.csv,182,bd8c626987d653c0e58e6a7d8ac6064618903e715d5126435a0858622e52c461
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bd9ac1a94c8eeafb__Rovi_Annual_2018_ENG_p075.txt,2199,bd9ac1a94c8eeafbb0ada9db51dd3e6d259577e5e3161e09e3ca7c284fc2bfda
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bd9ec5ad97d4af00__Rovi_H1_2025_Presentation_ES_p024.txt,3029,bd9ec5ad97d4af00a05f3a6ebf1d32a3e0aea3136b31a0bb565678ff782c6f62
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bd9fed9b3836dea5__Rovi_Annual_2024_ES_p123.txt,2746,bd9fed9b3836dea5cb5c29f2fa8598115b5f8503974a536f84554037beb18abb
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bda1723b1f709946__Rovi_H1_2024_ENG_p074.txt,1600,bda1723b1f709946d7734c6bfe4eb2816fe1cc6779758451d4d73dd88e965c3e
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bda23ea8ff8f10f8__Rovi_Annual_2024_ENG_p263_t04.csv,18,bda23ea8ff8f10f8482502895e496a4bb8e81df059b508a2b1ba051b9b7cd0a7
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bda6bdc93be60776__Rovi_Annual_2024_ENG_p302_t04.csv,18,bda6bdc93be60776392a61853fd4f20918d6df1dcddea23fe80b7273946241de
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bdc6cdc660eaaec8__Rovi_Annual_2018_ENG_p223_t01.csv,243,bdc6cdc660eaaec8faaea8e9f1cff5aa52a488e92bf0fdfcd020a6cb38ec36b5
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bdc78c945e9f65df__Rovi_Annual_2020_ENG_p098_t03.csv,360,bdc78c945e9f65dfe9a8c3408284183d639b164025651033690e218021552a08
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bdcf2a7afdd312dc__Rovi_Annual_2024_ES_p177.txt,3804,bdcf2a7afdd312dc4c74c6ce37fd893179c488bcb664f5b7f58b67adcc79db7f
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bdd04666d9b8942e__Rovi_Annual_2016_ES_p139_t00.csv,2012,bdd04666d9b8942e23e3d13e74b44c3b21368b1816efd0ab81ee1c3767f07f94
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bddfd59ac34f8534__Rovi_Annual_2025_ES_p146.txt,5764,bddfd59ac34f8534be74af54ebc4debdef2c689a32fd4c414714ee80f8d9f860
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bde11d1496a0bbff__Rovi_Annual_2020_ENG_p038_t01.csv,634,bde11d1496a0bbfff1367ebadacaf40ea223a6bfbcb36b146d7198d47faba121
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bde5b7a79d0128a7__Rovi_Annual_2025_ES_p217.txt,4709,bde5b7a79d0128a74574bf0e5495dc84b2446df7402cb5ef90643b0e1cb6285f
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bdef5a0fd19a762e__Rovi_Annual_2016_ES_p270_t01.csv,1477,bdef5a0fd19a762eae9ddce896c11695f29b01209347f1147e1e5fd06a5ab244
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bdf7bf004b47cce0__Rovi_Annual_2023_ES_p370.txt,5277,bdf7bf004b47cce0636aa89e97a7f9cb5bbc9d5c9cfd0aad57d3249de404a144
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bdfc1208aa84d6b4__Rovi_Annual_2023_ES_p359.txt,2118,bdfc1208aa84d6b4bc57582e2cf79655f3770401153d82983069be3c47343341
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\be030e5efd29aa7b__Rovi_Annual_2021_ENG_p010_t00.csv,1182,be030e5efd29aa7b691a9f1617a863a352fba10bcc7d3963066a05f61717d8aa
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\be03b822fe37c833__Rovi_Annual_2018_ENG_p174_t00.csv,1904,be03b822fe37c8339dbfd65702d99240c71139ab7f55f5535d2b8fcb024eb74f
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\be05b96c6e6244d6__Rovi_Annual_2024_ENG_p112.txt,4855,be05b96c6e6244d628d48dda0ae570e4b736d0d8a310a179dfd8a167a3dace3f
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\be0cb982fcca5162__Rovi_Annual_2022_ES_p095_t00.csv,1774,be0cb982fcca51620f40a30730254423a1044295cf5a850e3386d0e82310061c
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\be1088aaff9d8466__Rovi_H1_2024_ENG_p080.txt,1804,be1088aaff9d8466e763586d0725769e4db8b516a2fe0ffaa818fa6352431ed3
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\be10ccf0218c41a8__Rovi_Annual_2017_ENG_p204.txt,2509,be10ccf0218c41a8740bce206d23bfb2362608a67df0c7a387401a83c9b4072b
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\be23cb0934bbf70d__Rovi_Annual_2024_ENG_p002.txt,2598,be23cb0934bbf70d2eab993d01076e0de2e5049f78caec41359018c009b70bb0
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\be24bf8253f3a778__Rovi_Annual_2024_ES_p270_t02.csv,28,be24bf8253f3a778764bd54bc77fedf1a92d85adef1d94f79887a1e202c1efcf
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\be324f871c31f8a8__Rovi_H1_2025_ENG_p018_t05.csv,132,be324f871c31f8a81d2a850c3f92de655a4e68b105cd3cca9b9c24d9ec3934d2
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\be3e245cee7515a9__Rovi_Annual_2025_ES_p320_t01.csv,1263,be3e245cee7515a9a075d385a90406ed02547ec1f2c05f1d770940323b12d449
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\be49e7a0db2d9613__Rovi_Annual_2024_ES_p246_t06.csv,75,be49e7a0db2d961394872cde553c1a1db748d76090796079914339d7759026ff
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\be54f7cb0895d971__Rovi_H1_2024_ENG_p037_t04.csv,314,be54f7cb0895d971286c38509d6b46e1cd8ae8fead0565d1f55911a8ef0f5eb9
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\be573edddb117608__Rovi_Annual_2020_ENG_p236.txt,3975,be573edddb1176082c2a7c8a2070a328b19d43b06b5c3a0c511400d3cb24c622
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\be58fbb1a2a4b9ef__Rovi_H1_2025_ENG_p075.txt,2220,be58fbb1a2a4b9ef47de93fbf74593029fbdee1561504e4b082238c4cd7bd873
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\be6a8fcbd6269d01__Rovi_Annual_2024_ES_p324.txt,2435,be6a8fcbd6269d01e5607955cc055a2dd04574dc8740ee8df4b56bdec43e785e
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\be6b4e89d3c2d992__Rovi_Annual_2023_ES_p253_t01.csv,110,be6b4e89d3c2d9920df54ab6bbb75bad6f526cefb482e04ea52ef8e7a1fbad79
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\be851f4f8b8b19ef__Rovi_Annual_2020_ENG_p163_t00.csv,604,be851f4f8b8b19efe15cced3116df78d5532de3ad7405c17fca97b953abf5ed0
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\be89ed70423c48e2__Rovi_Annual_2017_ENG_p184.txt,2460,be89ed70423c48e21590542ea2909e4e1ae7257ba498a07423ea08e7a9e71835
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\be9335649a11d57c__Rovi_Annual_2020_ENG_p169.txt,3655,be9335649a11d57ccfc2a2831fe6cf850bbc3f2cd2f4fe43810fe42b47c43298
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\be98878e84050a52__Rovi_Annual_2024_ENG_p275_t01.csv,20,be98878e84050a528891a0ae9542621ed945f00893870c3828d24d7b4e08b62d
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\be9ff7e238ebc0ce__Rovi_Annual_2024_ES_p361_t01.csv,31,be9ff7e238ebc0cec3224b3370bf45f5c899853fef16c1b264d60abbf2469487
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bea237c285c2ee91__Rovi_Annual_2022_ES_p152.txt,2043,bea237c285c2ee91f367bd3c204d6cf3e0c529d6f315f5032a32408656b01b0c
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bea2947e2b199df7__Rovi_Annual_2016_ES_p263_t00.csv,237,bea2947e2b199df779327c539df24a0c63975557b55e6b2226cd3b2caeb555e9
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bea4f3503cc852f9__Rovi_Annual_2025_ES_p144.txt,4053,bea4f3503cc852f9d3f6df60aa9bad347b1600a8381a10ce1fcef9c928c44d08
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bea6b0f5f1598ff0__Rovi_H1_2024_PressRelease_ENG_p013.txt,3125,bea6b0f5f1598ff0f2e03170e063ac97b833efe0fd87e584b1e700ef18b629d8
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bec37d939852fae3__Rovi_Annual_2016_ES_p194.txt,2390,bec37d939852fae37d79238f15b6e28a5aaf8b7ca27eb7c189d507894229755c
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bec486dd1cf88dc3__Rovi_Annual_2016_ES_p180.txt,2041,bec486dd1cf88dc3699f8a716fb0b4863170993819b59b724a8f4402a1718932
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\becc56f5c098d850__Rovi_Annual_2024_ENG_p232_t09.csv,42,becc56f5c098d850eeea476651d1296ea15c97b24e5328914edc9f9a89766aeb
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\becd805b40e0a55d__Rovi_Annual_2019_ENG_p375_t01.csv,1386,becd805b40e0a55d986d5d8230c6a214b900d1fc5d7941ef352ec23fcf709323
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\becf9135fe344697__Rovi_Annual_2024_ENG_p039_t00.csv,324,becf9135fe3446977b8d21aa6fe44a8d818fbec61ead96bc92fce16f2d036a0c
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bed4c588127d881d__Rovi_Annual_2024_ES_p037_t01.csv,188,bed4c588127d881deda0a80673101fa9bf9d6be20e4e4ee630b7441b94ddb862
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bee3d4b294019010__Rovi_Annual_2023_ES_p219.txt,1475,bee3d4b294019010525ea497d4d93e362c017d6e368a2509164c8a2d6260a0b1
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\beea4ba285e2b3d4__Rovi_Annual_2018_ENG_p218_t01.csv,403,beea4ba285e2b3d4977cf3ab8e70915e9245030b8259ccf33121b02a952f347d
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bf0511c15b6f1504__Rovi_Annual_2016_ES_p079_t00.csv,50,bf0511c15b6f1504867b22ae0d8c934ac262921b0514e7aa2edc64dea1d174d1
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bf0a3bec664093f8__Rovi_Annual_2022_ES_p092.txt,1290,bf0a3bec664093f837589b10d97634ab8d50f9270f70419e5e0519a64e3d4625
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bf0ce24bc34d4086__Rovi_Annual_2018_ENG_p205.txt,2128,bf0ce24bc34d40864a343cf23a2c64a431405b902e6e3d8058409735c02a2ffd
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bf1a58ed813cf046__Rovi_Annual_2020_ENG_p254.txt,2565,bf1a58ed813cf046f5733b3eed47ed293a6c201285e4d5c9d0287533a1f76b85
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bf1adc687a18ac6f__Rovi_Annual_2021_ENG_p090_t00.csv,5452,bf1adc687a18ac6f06ddf42a939e0cfe7ce03500b051af226dd0cd06b3db7c43
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bf1b8edd780f3e00__Rovi_Annual_2021_ENG_p193_t01.csv,2375,bf1b8edd780f3e00d18751368303cb25c62f5de4cfb356ce3882a7f991c878c8
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bf1ba84205d0097b__Rovi_Annual_2021_ENG_p179.txt,2431,bf1ba84205d0097b57ca51d885e1c3c827ad01c82280aec437ab4e21325b5587
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bf1d4ed65b4626ae__Rovi_Q1_2025_PressRelease_ENG_p031.txt,2156,bf1d4ed65b4626aec1237f363169911cbb79066c3b6133b0ca6b6aa8c01b5f76
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\bf312027e514952e__Rovi_Annual_2023_ES_p225.txt,1953,bf312027e514952ee84fc9c78a6d1c3e1461faf09d847b3597a2b87279900ad2
