Date,Open,High,Low,Close,Volume,Company,Country,Ticker
2015-07-24,82.35,86.76,81.62,84.15,8826914,Marksans Pharma,India,MARKSANS.NS
2015-07-27,84.1,86.28,82.93,84.24,3470959,Marksans Pharma,India,MARKSANS.NS
2015-07-28,84.82,92.58,84.82,91.85,12783577,Marksans Pharma,India,MARKSANS.NS
2015-07-29,92.43,95.87,92.14,93.79,9365177,Marksans Pharma,India,MARKSANS.NS
2015-07-30,94.52,102.42,92.72,101.45,15611844,Marksans Pharma,India,MARKSANS.NS
2015-07-31,102.37,103.97,97.47,100.77,6988866,Marksans Pharma,India,MARKSANS.NS
2015-08-03,100.33,100.82,94.23,95.63,6909868,Marksans Pharma,India,MARKSANS.NS
2015-08-04,96.21,100.82,94.03,100.14,6955848,Marksans Pharma,India,MARKSANS.NS
2015-08-05,100.96,103.19,99.85,100.67,4485017,Marksans Pharma,India,MARKSANS.NS
2015-08-06,101.01,105.86,99.95,104.16,6910334,Marksans Pharma,India,MARKSANS.NS
2015-08-07,104.5,109.35,102.9,105.67,7833115,Marksans Pharma,India,MARKSANS.NS
2015-08-10,107.6,111.48,104.02,106.1,9360584,Marksans Pharma,India,MARKSANS.NS
2015-08-11,107.07,109.35,103.73,105.18,4575912,Marksans Pharma,India,MARKSANS.NS
2015-08-12,104.45,105.08,98.15,98.78,4259889,Marksans Pharma,India,MARKSANS.NS
2015-08-13,99.12,102.76,98.15,99.17,3217472,Marksans Pharma,India,MARKSANS.NS
2015-08-14,100.24,105.67,100.14,104.36,3832853,Marksans Pharma,India,MARKSANS.NS
2015-08-17,104.84,104.94,100.92,102.13,2237782,Marksans Pharma,India,MARKSANS.NS
2015-08-18,102.56,106.3,102.32,104.75,3835663,Marksans Pharma,India,MARKSANS.NS
2015-08-19,105.08,110.76,103.0,108.82,7166142,Marksans Pharma,India,MARKSANS.NS
2015-08-20,108.87,108.96,99.41,100.92,4936640,Marksans Pharma,India,MARKSANS.NS
2015-08-21,98.2,101.55,95.2,100.48,4136090,Marksans Pharma,India,MARKSANS.NS
2015-08-24,95.0,95.87,80.41,80.41,6702145,Marksans Pharma,India,MARKSANS.NS
2015-08-25,82.4,87.25,75.23,84.87,10906431,Marksans Pharma,India,MARKSANS.NS
2015-08-26,85.02,88.6,81.87,84.15,5346533,Marksans Pharma,India,MARKSANS.NS
2015-08-27,87.25,89.19,85.94,87.68,3651593,Marksans Pharma,India,MARKSANS.NS
2015-08-28,89.67,91.51,86.28,87.68,4484461,Marksans Pharma,India,MARKSANS.NS
2015-08-31,88.07,89.04,87.05,87.68,2718381,Marksans Pharma,India,MARKSANS.NS
2015-09-01,87.15,89.33,84.05,86.23,3534243,Marksans Pharma,India,MARKSANS.NS
2015-09-02,87.73,88.46,85.84,86.71,2840815,Marksans Pharma,India,MARKSANS.NS
2015-09-03,87.88,89.67,87.34,88.31,3320741,Marksans Pharma,India,MARKSANS.NS
2015-09-04,87.88,87.88,81.09,82.88,3363383,Marksans Pharma,India,MARKSANS.NS
2015-09-07,83.76,85.21,76.24,77.65,3821833,Marksans Pharma,India,MARKSANS.NS
2015-09-08,78.52,80.8,71.93,79.01,11108991,Marksans Pharma,India,MARKSANS.NS
2015-09-09,80.75,83.61,79.73,81.92,5365625,Marksans Pharma,India,MARKSANS.NS
2015-09-10,78.72,81.43,77.55,80.66,4634622,Marksans Pharma,India,MARKSANS.NS
2015-09-11,81.53,83.85,80.51,82.69,3238699,Marksans Pharma,India,MARKSANS.NS
2015-09-14,83.61,86.81,83.08,86.28,4009873,Marksans Pharma,India,MARKSANS.NS
2015-09-15,86.76,88.9,85.16,85.74,3261237,Marksans Pharma,India,MARKSANS.NS
2015-09-16,86.76,87.68,82.79,84.24,2377937,Marksans Pharma,India,MARKSANS.NS
2015-09-18,85.36,88.94,84.73,87.34,3257443,Marksans Pharma,India,MARKSANS.NS
2015-09-21,87.88,93.4,86.91,92.43,4778940,Marksans Pharma,India,MARKSANS.NS
2015-09-22,93.45,95.73,88.07,89.48,4306275,Marksans Pharma,India,MARKSANS.NS
2015-09-23,87.85,100.37,85.9,98.23,10740796,Marksans Pharma,India,MARKSANS.NS
2015-09-24,98.47,104.64,98.04,99.69,11035744,Marksans Pharma,India,MARKSANS.NS
2015-09-28,101.39,106.09,99.98,100.46,8628182,Marksans Pharma,India,MARKSANS.NS
2015-09-29,97.36,101.44,95.81,99.54,5416526,Marksans Pharma,India,MARKSANS.NS
2015-09-30,100.85,102.31,99.25,100.8,3468646,Marksans Pharma,India,MARKSANS.NS
